date,store_id,product_id,product_name,category,units_sold,unit_price,discount_pct,stock_on_hand,lead_time_days
2026-02-11,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,4243,7
2026-02-12,warsaw,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,4231,7
2026-02-13,warsaw,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,4215,7
2026-02-14,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,4200,7
2026-02-15,warsaw,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,4193,7
2026-02-16,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,4179,7
2026-02-17,warsaw,monitor,Vista 27 Monitor,Displays,4,349.0,0.0,4175,7
2026-02-18,warsaw,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,4167,7
2026-02-19,warsaw,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,4155,7
2026-02-20,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,4728,7
2026-02-21,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,4711,7
2026-02-22,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,4702,7
2026-02-23,warsaw,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,4695,7
2026-02-24,warsaw,monitor,Vista 27 Monitor,Displays,5,349.0,0.0,4690,7
2026-02-25,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,4677,7
2026-02-26,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,4664,7
2026-02-27,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,4649,7
2026-02-28,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,4636,7
2026-03-01,warsaw,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,4628,7
2026-03-02,warsaw,monitor,Vista 27 Monitor,Displays,6,349.0,0.0,4622,7
2026-03-03,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,4611,7
2026-03-04,warsaw,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,4601,7
2026-03-05,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,4586,7
2026-03-06,warsaw,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,5155,7
2026-03-07,warsaw,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,5145,7
2026-03-08,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,5131,7
2026-03-09,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,5114,7
2026-03-10,warsaw,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,5098,7
2026-03-11,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,5081,7
2026-03-12,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,5068,7
2026-03-13,warsaw,monitor,Vista 27 Monitor,Displays,23,349.0,0.0,5045,7
2026-03-14,warsaw,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,5027,7
2026-03-15,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,5016,7
2026-03-16,warsaw,monitor,Vista 27 Monitor,Displays,17,296.65,0.15,4999,7
2026-03-17,warsaw,monitor,Vista 27 Monitor,Displays,20,296.65,0.15,4979,7
2026-03-18,warsaw,monitor,Vista 27 Monitor,Displays,14,296.65,0.15,4965,7
2026-03-19,warsaw,monitor,Vista 27 Monitor,Displays,25,296.65,0.15,4940,7
2026-03-20,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,5517,7
2026-03-21,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,5502,7
2026-03-22,warsaw,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,5495,7
2026-03-23,warsaw,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,5479,7
2026-03-24,warsaw,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,5467,7
2026-03-25,warsaw,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,5449,7
2026-03-26,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,5434,7
2026-03-27,warsaw,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,5414,7
2026-03-28,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,5400,7
2026-03-29,warsaw,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,5392,7
2026-03-30,warsaw,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,5385,7
2026-03-31,warsaw,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,5366,7
2026-04-01,warsaw,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,5354,7
2026-04-02,warsaw,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,5342,7
2026-04-03,warsaw,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,5905,7
2026-04-04,warsaw,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,5880,7
2026-04-05,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,5867,7
2026-04-06,warsaw,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,5851,7
2026-04-07,warsaw,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,5831,7
2026-04-08,warsaw,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,5824,7
2026-04-09,warsaw,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,5799,7
2026-04-10,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,5782,7
2026-04-11,warsaw,monitor,Vista 27 Monitor,Displays,22,349.0,0.0,5760,7
2026-04-12,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,5745,7
2026-04-13,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,5731,7
2026-04-14,warsaw,monitor,Vista 27 Monitor,Displays,6,349.0,0.0,5725,7
2026-04-15,warsaw,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,5705,7
2026-04-16,warsaw,monitor,Vista 27 Monitor,Displays,21,349.0,0.0,5684,7
2026-04-17,warsaw,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,6254,7
2026-04-18,warsaw,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,6234,7
2026-04-19,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,6217,7
2026-04-20,warsaw,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,6198,7
2026-04-21,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,6183,7
2026-04-22,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,6168,7
2026-04-23,warsaw,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,6149,7
2026-04-24,warsaw,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,6131,7
2026-04-25,warsaw,monitor,Vista 27 Monitor,Displays,21,349.0,0.0,6110,7
2026-04-26,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,6101,7
2026-04-27,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,6086,7
2026-04-28,warsaw,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,6066,7
2026-04-29,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,6053,7
2026-04-30,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,6038,7
2026-05-01,warsaw,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,6607,7
2026-05-02,warsaw,monitor,Vista 27 Monitor,Displays,21,349.0,0.0,6586,7
2026-05-03,warsaw,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,6568,7
2026-05-04,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,6551,7
2026-05-05,warsaw,monitor,Vista 27 Monitor,Displays,12,296.65,0.15,6539,7
2026-05-06,warsaw,monitor,Vista 27 Monitor,Displays,23,296.65,0.15,6516,7
2026-05-07,warsaw,monitor,Vista 27 Monitor,Displays,24,296.65,0.15,6492,7
2026-05-08,warsaw,monitor,Vista 27 Monitor,Displays,21,296.65,0.15,6471,7
2026-05-09,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,6454,7
2026-05-10,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,6445,7
2026-05-11,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,6436,7
2026-05-12,warsaw,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,6426,7
2026-05-13,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,6415,7
2026-05-14,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,6400,7
2026-05-15,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,6977,7
2026-05-16,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,6960,7
2026-05-17,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,6951,7
2026-05-18,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,6940,7
2026-05-19,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,6927,7
2026-05-20,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,6918,7
2026-05-21,warsaw,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,6901,7
2026-05-22,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,6888,7
2026-05-23,warsaw,monitor,Vista 27 Monitor,Displays,21,349.0,0.0,6867,7
2026-05-24,warsaw,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,6855,7
2026-05-25,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,6846,7
2026-05-26,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,6832,7
2026-05-27,warsaw,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,6822,7
2026-05-28,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,6808,7
2026-05-29,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,7385,7
2026-05-30,warsaw,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,7372,7
2026-05-31,warsaw,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,7365,7
2026-06-01,warsaw,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,7354,7
2026-06-02,warsaw,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,7346,7
2026-06-03,warsaw,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,7337,7
2026-06-04,warsaw,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,7329,7
2026-06-05,warsaw,monitor,Vista 27 Monitor,Displays,24,349.0,0.0,7305,7
2026-06-06,warsaw,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,7289,7
2026-06-07,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,7274,7
2026-06-08,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,7260,7
2026-06-09,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,7245,7
2026-06-10,warsaw,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,7231,7
2026-06-11,warsaw,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,7216,7
2026-06-12,warsaw,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,7788,7
2026-06-13,warsaw,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,209,7
2025-10-17,krakow,monitor,Vista 27 Monitor,Displays,23,296.65,0.15,8345,7
2025-10-18,krakow,monitor,Vista 27 Monitor,Displays,28,296.65,0.15,8317,7
2025-10-19,krakow,monitor,Vista 27 Monitor,Displays,17,296.65,0.15,8300,7
2025-10-20,krakow,monitor,Vista 27 Monitor,Displays,17,296.65,0.15,8283,7
2025-10-21,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,8273,7
2025-10-22,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,8262,7
2025-10-23,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,8251,7
2025-10-24,krakow,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,8231,7
2025-10-25,krakow,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,8213,7
2025-10-26,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,8197,7
2025-10-27,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,8178,7
2025-10-28,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,8166,7
2025-10-29,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,8149,7
2025-10-30,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,8132,7
2025-10-31,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,8701,7
2025-11-01,krakow,monitor,Vista 27 Monitor,Displays,22,349.0,0.0,8679,7
2025-11-02,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,8671,7
2025-11-03,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,8658,7
2025-11-04,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,8648,7
2025-11-05,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,8635,7
2025-11-06,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,8623,7
2025-11-07,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,8606,7
2025-11-08,krakow,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,8581,7
2025-11-09,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,8569,7
2025-11-10,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,8556,7
2025-11-11,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,8539,7
2025-11-12,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,8523,7
2025-11-13,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,8510,7
2025-11-14,krakow,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,9080,7
2025-11-15,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,9061,7
2025-11-16,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,9046,7
2025-11-17,krakow,monitor,Vista 27 Monitor,Displays,22,349.0,0.0,9024,7
2025-11-18,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,9010,7
2025-11-19,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,8991,7
2025-11-20,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,8981,7
2025-11-21,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,8966,7
2025-11-22,krakow,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,8946,7
2025-11-23,krakow,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,8928,7
2025-11-24,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,8911,7
2025-11-25,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,8904,7
2025-11-26,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,8885,7
2025-11-27,krakow,monitor,Vista 27 Monitor,Displays,21,349.0,0.0,8864,7
2025-11-28,krakow,monitor,Vista 27 Monitor,Displays,26,349.0,0.0,9426,7
2025-11-29,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,9412,7
2025-11-30,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,9401,7
2025-12-01,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,9387,7
2025-12-02,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,9375,7
2025-12-03,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,9361,7
2025-12-04,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,9348,7
2025-12-05,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,9335,7
2025-12-06,krakow,monitor,Vista 27 Monitor,Displays,28,296.65,0.15,9307,7
2025-12-07,krakow,monitor,Vista 27 Monitor,Displays,22,296.65,0.15,9285,7
2025-12-08,krakow,monitor,Vista 27 Monitor,Displays,17,296.65,0.15,9268,7
2025-12-09,krakow,monitor,Vista 27 Monitor,Displays,9,296.65,0.15,9259,7
2025-12-10,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,9244,7
2025-12-11,krakow,monitor,Vista 27 Monitor,Displays,20,349.0,0.0,9224,7
2025-12-12,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,9795,7
2025-12-13,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,9778,7
2025-12-14,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,9759,7
2025-12-15,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,9748,7
2025-12-16,krakow,monitor,Vista 27 Monitor,Displays,6,349.0,0.0,9742,7
2025-12-17,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,9732,7
2025-12-18,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,9718,7
2025-12-19,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,9702,7
2025-12-20,krakow,monitor,Vista 27 Monitor,Displays,23,349.0,0.0,9679,7
2025-12-21,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,9672,7
2025-12-22,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,9655,7
2025-12-23,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,9645,7
2025-12-24,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,9629,7
2025-12-25,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,9621,7
2025-12-26,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,10194,7
2025-12-27,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,10177,7
2025-12-28,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,10169,7
2025-12-29,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,10152,7
2025-12-30,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,10144,7
2025-12-31,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,10131,7
2026-01-01,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,10120,7
2026-01-02,krakow,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,10095,7
2026-01-03,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,10076,7
2026-01-04,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,10065,7
2026-01-05,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,10055,7
2026-01-06,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,10045,7
2026-01-07,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,10038,7
2026-01-08,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,10025,7
2026-01-09,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,10601,7
2026-01-10,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,10590,7
2026-01-11,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,10579,7
2026-01-12,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,10572,7
2026-01-13,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,10559,7
2026-01-14,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,10546,7
2026-01-15,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,10532,7
2026-01-16,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,10520,7
2026-01-17,krakow,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,10511,7
2026-01-18,krakow,monitor,Vista 27 Monitor,Displays,3,349.0,0.0,10508,7
2026-01-19,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,10491,7
2026-01-20,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,10479,7
2026-01-21,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,10466,7
2026-01-22,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,10455,7
2026-01-23,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,11029,7
2026-01-24,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,11015,7
2026-01-25,krakow,monitor,Vista 27 Monitor,Displays,14,296.65,0.15,11001,7
2026-01-26,krakow,monitor,Vista 27 Monitor,Displays,15,296.65,0.15,10986,7
2026-01-27,krakow,monitor,Vista 27 Monitor,Displays,16,296.65,0.15,10970,7
2026-01-28,krakow,monitor,Vista 27 Monitor,Displays,18,296.65,0.15,10952,7
2026-01-29,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,10939,7
2026-01-30,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,10927,7
2026-01-31,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,10911,7
2026-02-01,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,10904,7
2026-02-02,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,10893,7
2026-02-03,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,10883,7
2026-02-04,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,10876,7
2026-02-05,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,10865,7
2026-02-06,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,11442,7
2026-02-07,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,11425,7
2026-02-08,krakow,monitor,Vista 27 Monitor,Displays,9,349.0,0.0,11416,7
2026-02-09,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,11401,7
2026-02-10,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,11387,7
2026-02-11,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,11375,7
2026-02-12,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,11368,7
2026-02-13,krakow,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,11350,7
2026-02-14,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,11335,7
2026-02-15,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,11327,7
2026-02-16,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,11320,7
2026-02-17,krakow,monitor,Vista 27 Monitor,Displays,7,349.0,0.0,11313,7
2026-02-18,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,11303,7
2026-02-19,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,11292,7
2026-02-20,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,11864,7
2026-02-21,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,11852,7
2026-02-22,krakow,monitor,Vista 27 Monitor,Displays,6,349.0,0.0,11846,7
2026-02-23,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,11833,7
2026-02-24,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,11825,7
2026-02-25,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,11809,7
2026-02-26,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,11798,7
2026-02-27,krakow,monitor,Vista 27 Monitor,Displays,13,349.0,0.0,11785,7
2026-02-28,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,11770,7
2026-03-01,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,11751,7
2026-03-02,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,11743,7
2026-03-03,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,11735,7
2026-03-04,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,11720,7
2026-03-05,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,11703,7
2026-03-06,krakow,monitor,Vista 27 Monitor,Displays,22,349.0,0.0,12269,7
2026-03-07,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,12255,7
2026-03-08,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,12239,7
2026-03-09,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,12224,7
2026-03-10,krakow,monitor,Vista 27 Monitor,Displays,11,349.0,0.0,12213,7
2026-03-11,krakow,monitor,Vista 27 Monitor,Displays,8,349.0,0.0,12205,7
2026-03-12,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,12190,7
2026-03-13,krakow,monitor,Vista 27 Monitor,Displays,31,349.0,0.0,12159,7
2026-03-14,krakow,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,12134,7
2026-03-15,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,12118,7
2026-03-16,krakow,monitor,Vista 27 Monitor,Displays,33,296.65,0.15,12085,7
2026-03-17,krakow,monitor,Vista 27 Monitor,Displays,21,296.65,0.15,12064,7
2026-03-18,krakow,monitor,Vista 27 Monitor,Displays,16,296.65,0.15,12048,7
2026-03-19,krakow,monitor,Vista 27 Monitor,Displays,14,296.65,0.15,12034,7
2026-03-20,krakow,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,12597,7
2026-03-21,krakow,monitor,Vista 27 Monitor,Displays,23,349.0,0.0,12574,7
2026-03-22,krakow,monitor,Vista 27 Monitor,Displays,10,349.0,0.0,12564,7
2026-03-23,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,12549,7
2026-03-24,krakow,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,12531,7
2026-03-25,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,12515,7
2026-03-26,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,12501,7
2026-03-27,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,12487,7
2026-03-28,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,12471,7
2026-03-29,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,12455,7
2026-03-30,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,12443,7
2026-03-31,krakow,monitor,Vista 27 Monitor,Displays,25,349.0,0.0,12418,7
2026-04-01,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,12403,7
2026-04-02,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,12389,7
2026-04-03,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,12958,7
2026-04-04,krakow,monitor,Vista 27 Monitor,Displays,28,349.0,0.0,12930,7
2026-04-05,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,12915,7
2026-04-06,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,12896,7
2026-04-07,krakow,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,12878,7
2026-04-08,krakow,monitor,Vista 27 Monitor,Displays,23,349.0,0.0,12855,7
2026-04-09,krakow,monitor,Vista 27 Monitor,Displays,15,349.0,0.0,12840,7
2026-04-10,krakow,monitor,Vista 27 Monitor,Displays,21,349.0,0.0,12819,7
2026-04-11,krakow,monitor,Vista 27 Monitor,Displays,31,349.0,0.0,12788,7
2026-04-12,krakow,monitor,Vista 27 Monitor,Displays,16,349.0,0.0,12772,7
2026-04-13,krakow,monitor,Vista 27 Monitor,Displays,18,349.0,0.0,12754,7
2026-04-14,krakow,monitor,Vista 27 Monitor,Displays,14,349.0,0.0,12740,7
2026-04-15,krakow,monitor,Vista 27 Monitor,Displays,12,349.0,0.0,12728,7
2026-04-16,krakow,monitor,Vista 27 Monitor,Displays,19,349.0,0.0,12709,7
2026-04-17,krakow,monitor,Vista 27 Monitor,Displays,17,349.0,0.0,13280,7
2026-04-18,krakow,monitor,Vista 27 Monitor,Displays,28,349.0,0.0,13252,7
